UUID,Date,Sentiment_score,Lsa_summary
c4e13f13-5d7a-4d91-89c1-134a4b131001,2020-03-09T08:00:00.000+08:00,3,"\"Why Was a \"\"Circuit Breaker\"\" Triggered on Monday?\""
c916aeb3-fb4f-4467-9028-4a6a084795c1,2020-03-09T08:00:00.000+08:00,4,"Dow Jones Plunges More Than 2,000 Points In One Day; Crude Oil Prices Plunge"
3203ab05-890d-439b-918c-9e81d7aca74f,2020-03-09T08:00:00.000+08:00,5,"US Indexes Fall Monday, Stock Trading Halted"
1a7c0717-e68a-41f9-82c1-e2a0a3d6d628,2020-03-09T08:00:00.000+08:00,1,Dow Dives To New Session Lows As Coronavirus Slams Stock Market; Oil Prices Plunge
05c2dd9e-cb6e-49b5-af8b-0557f72bb003,2020-03-09T08:00:00.000+08:00,2,"Dow Jones Plunges 3,272 Points In 3 Days; These Growth Stocks Show Relative Strength"
5892329a-9577-4a84-9a39-26ba50a13011,2020-03-09T08:00:00.000+08:00,3,"Dow Jones Crashes 2,000 Points, As Oil Prices Plunge On Price War; Coronavirus Stock Market Correction Worsens"
df2b2742-8677-4d4c-8cdb-1636eb89f981,2020-03-09T08:00:00.000+08:00,4,Coronavirus Induced Volatility to Aid Banks' Trading Business
d64cd2ff-f301-4240-8ee3-897e199162bd,2020-03-09T08:00:00.000+08:00,1,HSBC to Shut Branches Amid Growing Need for Digitalization
587660fe-8951-4261-920d-aff2ffd00b47,2020-03-08T08:00:00.000+08:00,4,5 High-Yield Financial Stocks to Buy Thanks to the Coronavirus
1616b3e7-1869-4e44-9ef4-51ab81ed39af,2020-03-08T08:00:00.000+08:00,1,Opening Day: Passage Goes Public Amid Coronavirus-Related Stock Market Meltdown
d064e560-2aee-4711-b1af-dcd297adb76b,2020-03-08T08:00:00.000+08:00,4,5 High-Yield Financial Stocks to Buy Thanks to the Coronavirus
d730b8a3-69ec-47ad-8bfd-69a697b3676f,2020-03-08T08:00:00.000+08:00,1,Opening Day: Passage Goes Public Amid Coronavirus-Related Stock Market Meltdown
50fbc51e-ac85-4440-89ce-5e8493b4dc72,2020-03-07T08:00:00.000+08:00,3,Mailbox Money Math Of Dividends
7657337d-7892-4fef-90b0-d88b9b9bf15e,2020-03-07T08:00:00.000+08:00,2,Mailbox Money Math Of Dividends
4ff96510-5a09-4fae-9919-fd6b9a772170,2020-03-06T08:00:00.000+08:00,3,Why Gurus Are Selling Out of These Industries
211c07f6-65ff-4390-b5c8-43ab0fc0bc95,2020-03-06T08:00:00.000+08:00,3,"US Indexes Close Lower Friday, but Higher for the Week"
dfe65ac1-d25d-4a2c-9766-4c4e527ea008,2020-03-06T08:00:00.000+08:00,1,U.S. Stocks Unfazed By Bullish Job Growth; JPMorgan Tanks In Dow Jones As Bond Yields Plunge Again
52a7f099-214a-4176-ad84-6d1baf7897de,2020-03-06T08:00:00.000+08:00,1,"Dow Jones Dives As Stocks Sell Off Despite Jobs Data; Coronavirus Cases Top 100,000"
536ae319-370c-4044-b047-287ebfb2cb47,2020-03-06T08:00:00.000+08:00,2,"Dow Jones Rebounds After 895-Point Plunge, As Coronavirus Stock Market Correction Intensifies"
9c0e7052-4de6-45b7-8710-7d21758a93a7,2020-03-06T08:00:00.000+08:00,1,US Indexes Close With Losses Thursday
4520765d-1471-49fb-9050-677e52b8378c,2020-03-06T08:00:00.000+08:00,3,"Stock Market News for Mar 6, 2020"
1f50c194-6f2f-446e-8ece-575173ca39bf,2020-03-06T08:00:00.000+08:00,4,"Dow Jones Today, Futures Dive Ahead of Payrolls Data; Bank Stocks Slide On Yield Collapse: AMD, Okta Rise"
7178b03d-9d73-464b-b590-98e322f94b78,2020-03-06T08:00:00.000+08:00,2,"Bank Stock Roundup: Coronavirus, 'Emergency' Fed Rate Cut & Wells Fargo Dominate"
e579ec80-3a72-4ab9-97c9-ccdb164821e4,2020-03-06T08:00:00.000+08:00,2,Wells Fargo Found Non-Compliant With Settlements by Committee
d7e9bb95-0020-44c6-b4d8-3dd5976ec440,2020-03-06T08:00:00.000+08:00,4,"9-Year Bull Markets Could End At These Price Points, Says Joe Friday"
7fb94b1f-5056-4aa0-bff1-edb84b1c2307,2020-03-06T08:00:00.000+08:00,3,Why Gurus Are Selling Out of These Industries
c404447a-24a6-4230-8ccb-f9b905fe5642,2020-03-06T08:00:00.000+08:00,1,"US Indexes Close Lower Friday, but Higher for the Week"
daa82c28-f7f8-4658-bc91-e331b23a70ca,2020-03-06T08:00:00.000+08:00,2,U.S. Stocks Unfazed By Bullish Job Growth; JPMorgan Tanks In Dow Jones As Bond Yields Plunge Again
6198c61b-a585-4ba8-9254-74b91be2b1f6,2020-03-06T08:00:00.000+08:00,1,"Dow Jones Dives As Stocks Sell Off Despite Jobs Data; Coronavirus Cases Top 100,000"
4c0b4772-3389-442f-8392-629537f6979e,2020-03-06T08:00:00.000+08:00,2,"Dow Jones Rebounds After 895-Point Plunge, As Coronavirus Stock Market Correction Intensifies"
d2e8eefb-465b-40c7-b27d-ef76d1d0541c,2020-03-06T08:00:00.000+08:00,3,US Indexes Close With Losses Thursday
b5fa688a-81c3-472b-8847-97cf1121fdb9,2020-03-06T08:00:00.000+08:00,4,"Stock Market News for Mar 6, 2020"
b8284169-eda7-4ea6-afdd-8d161681cbdc,2020-03-06T08:00:00.000+08:00,5,"Dow Jones Today, Futures Dive Ahead of Payrolls Data; Bank Stocks Slide On Yield Collapse: AMD, Okta Rise"
1753ce8d-cf3d-4826-a917-03c4f91bcfe7,2020-03-06T08:00:00.000+08:00,2,"Bank Stock Roundup: Coronavirus, 'Emergency' Fed Rate Cut & Wells Fargo Dominate"
cc025777-7e8e-49fb-b794-8722a67e4f44,2020-03-06T08:00:00.000+08:00,1,Wells Fargo Found Non-Compliant With Settlements by Committee
a73a6765-461c-4f8b-85c5-dadb017c9911,2020-03-06T08:00:00.000+08:00,3,"9-Year Bull Markets Could End At These Price Points, Says Joe Friday"
c7b5e414-6446-46a7-bf0e-0a9e2b3b8147,2020-03-05T08:00:00.000+08:00,4,"Market Talk – Thursday, March 5"
e9b51cb8-4c5f-46d5-82e4-52d53d910830,2020-03-05T08:00:00.000+08:00,3,"Thinking about trading options or stock in Alibaba, Walt Disney, JPMorgan, McKesson Corp, or Roku?"
bd1abc80-3875-4899-95fe-024f2c2279b8,2020-03-05T08:00:00.000+08:00,2,"Dow Jones Plunges 800 Points In Coronavirus Stock Market Correction; Alibaba, PayPal Key Stocks To Watch"
17cc45ab-fc81-477f-af17-5799473641b6,2020-03-05T08:00:00.000+08:00,4,Fed Approves 'Stress Capital Buffer' Rule: Banks to Benefit
2bc80243-2922-46ea-a750-dd2dd708a5a2,2020-03-05T08:00:00.000+08:00,4,Banks Poised to Gain From Historically Low Mortgage Rates
43c7c81d-e3a4-4cc2-b94c-d65255366e9e,2020-03-05T08:00:00.000+08:00,3,"Market Talk – Thursday, March 5"
409718e5-207e-4f45-959a-4fd7e1f46e71,2020-03-05T08:00:00.000+08:00,1,"Thinking about trading options or stock in Alibaba, Walt Disney, JPMorgan, McKesson Corp, or Roku?"
e458c954-d4c4-4b02-b851-c9ac8ab451e2,2020-03-05T08:00:00.000+08:00,2,"Dow Jones Plunges 800 Points In Coronavirus Stock Market Correction; Alibaba, PayPal Key Stocks To Watch"
5038a992-012e-42b1-b5fd-6ff45f8b4486,2020-03-05T08:00:00.000+08:00,4,Fed Approves 'Stress Capital Buffer' Rule: Banks to Benefit
6d0d3be1-36e8-4356-acb5-ac6f84b7a815,2020-03-05T08:00:00.000+08:00,5,Banks Poised to Gain From Historically Low Mortgage Rates
4cb15095-4515-4f47-9c3f-80a9f6db7f05,2020-03-04T08:00:00.000+08:00,3,J.P. Morgan Releases —…—… Guide to Alternatives
f6399afb-3479-4ab3-9f21-39bcfc8eafb0,2020-03-04T08:00:00.000+08:00,1,Wells Fargo to Launch Two Accounts to Limit Overdraft Fees
b1511ed0-c6bc-47d6-b6f5-c5084f678f59,2020-03-04T08:00:00.000+08:00,2,What Coronavirus Induced 'Emergency' Rate Cut Means for Banks
c1026dd2-4a2a-4476-9e39-2ff851b6e4eb,2020-03-04T08:00:00.000+08:00,3,J.P. Morgan Releases —…—… Guide to Alternatives
84def804-395a-49cf-a1cd-3bcb977eece0,2020-03-04T08:00:00.000+08:00,3,Wells Fargo to Launch Two Accounts to Limit Overdraft Fees
e51d6c0b-3481-4011-b16c-a8b46ef86233,2020-03-04T08:00:00.000+08:00,2,What Coronavirus Induced 'Emergency' Rate Cut Means for Banks
af9032ef-1fb5-4e1a-8b2b-57127e405431,2020-03-03T08:00:00.000+08:00,1,Interest Rate Cut Signals a Red Flag for US Bank Stocks
d4de0086-bcbc-4a86-b8b8-75085323d006,2020-03-03T08:00:00.000+08:00,2,Warren Buffett's Market Indicator Falls From All-Time High
3913a09d-9085-4ea5-b90b-7c188118d51f,2020-03-03T08:00:00.000+08:00,3,U.S. Stocks Slammed After Coronavirus Rate Cut; 2 Gold Stocks Make Bullish Moves
49d69ec4-4426-4d06-842c-47220cd8b407,2020-03-03T08:00:00.000+08:00,1,Dow Sells Off After Surprise Fed Coronavirus Rate Cut; Trump Tweets Demand For More
6cd611af-6835-474d-8b59-89948f5d451f,2020-03-03T08:00:00.000+08:00,4,Should iShares Russell Top 200 Value ETF (IWX) Be on Your Investing Radar?
08b60c7e-49d3-4c4a-8c11-e94af7fc0de3,2020-03-03T08:00:00.000+08:00,1,Interest Rate Cut Signals a Red Flag for US Bank Stocks
31135727-492e-41d8-a16f-d551f0a9f6f3,2020-03-03T08:00:00.000+08:00,2,Warren Buffett's Market Indicator Falls From All-Time High
982ffb1d-cc93-47ae-be99-4dcbc790d8d1,2020-03-03T08:00:00.000+08:00,3,U.S. Stocks Slammed After Coronavirus Rate Cut; 2 Gold Stocks Make Bullish Moves
5cd1751d-a9fd-44eb-a3f8-0d7ebab3f82b,2020-03-03T08:00:00.000+08:00,1,Dow Sells Off After Surprise Fed Coronavirus Rate Cut; Trump Tweets Demand For More
3542f1cb-ba48-4611-9e7b-8d8963bd3a9d,2020-03-03T08:00:00.000+08:00,4,Should iShares Russell Top 200 Value ETF (IWX) Be on Your Investing Radar?
26f9744e-d814-49ea-a3db-47660a2bf1e0,2020-03-02T08:00:00.000+08:00,5,"Wells Fargo Stops Financing Oil Investments In Arctic, Joins JPMorgan And Goldman Sachs"
6b8b7cb4-5505-4aa6-983b-bac6fc3b1db9,2020-03-02T08:00:00.000+08:00,2,Horrible Week Finally Comes to an End
8017d539-4cd2-4a39-b8f0-799a684102da,2020-03-02T08:00:00.000+08:00,4,"Wells Fargo Stops Financing Oil Investments In Arctic, Joins JPMorgan And Goldman Sachs"
e75c88c9-b457-4328-8c31-6f66ade46e1d,2020-03-02T08:00:00.000+08:00,2,Horrible Week Finally Comes to an End
090001b9-5975-41c4-9f46-fd925c2dea0e,2020-03-01T08:00:00.000+08:00,4,Lee Munson And Ron Insana Talk Corona Meltdown On CNBC's PowerLunch
83224515-273e-472b-95bf-01aeac9de74c,2020-03-01T08:00:00.000+08:00,4,Lee Munson And Ron Insana Talk Corona Meltdown On CNBC's PowerLunch
79cba90d-9ffa-49d2-9b1f-e73d8dafa1da,2020-02-28T08:00:00.000+08:00,1,"Dow Jones Suffers 3,583-Point Drop In Worst Week Since '08 Crisis On Coronavirus Fears"
da7044bb-bc1c-4fd4-98fe-f1f7eea103e4,2020-02-28T08:00:00.000+08:00,2,US Indexes Fall Further Friday Into Correction Territory
5454b031-e1d7-4c63-9296-d28d9edeaaf1,2020-02-28T08:00:00.000+08:00,3,"Dow Jones Grilled With 4,310-Point Weekly Loss; Time To Sell These 5 Blue Chip Stocks?"
bf921541-0d52-47d9-a89c-b65a51d90d80,2020-02-28T08:00:00.000+08:00,2,"Zacks Value Trader Highlights: JP Morgan Chase, Bank of America, Royal Caribbean, Lululemon and Micron"
aa432723-ab13-48ea-a707-2d3515ccb594,2020-02-28T08:00:00.000+08:00,1,Stocks Speed Into Correction with a More Than 4% Plunge
4b4d0afd-6b59-4e3a-b385-fefe5a8d8c35,2020-02-28T08:00:00.000+08:00,1,"Dow Jones Suffers 3,583-Point Drop In Worst Week Since '08 Crisis On Coronavirus Fears"
a8c46a36-8743-4e17-bf5b-a3d23427c628,2020-02-28T08:00:00.000+08:00,2,US Indexes Fall Further Friday Into Correction Territory
89290c0c-f9cb-4891-a58a-fc28f70b1456,2020-02-28T08:00:00.000+08:00,3,"Dow Jones Grilled With 4,310-Point Weekly Loss; Time To Sell These 5 Blue Chip Stocks?"
4ce971e7-d776-43b1-82f5-a5c5d1812e06,2020-02-28T08:00:00.000+08:00,2,"Zacks Value Trader Highlights: JP Morgan Chase, Bank of America, Royal Caribbean, Lululemon and Micron"
039d4793-b44c-4551-b0b2-c556d07414b7,2020-02-28T08:00:00.000+08:00,1,Stocks Speed Into Correction with a More Than 4% Plunge
79907ab5-f780-425b-b5b8-533816a16222,2020-02-27T08:00:00.000+08:00,2,Value Investors: Where to Look for Stocks on Sale
6daf9f69-b3c8-4f77-867a-260688562f9f,2020-02-27T08:00:00.000+08:00,3,Is Fidelity High Dividend ETF (FDVV) a Strong ETF Right Now?
cc8ec054-7bfc-4a66-938b-75bac4d15b2a,2020-02-27T08:00:00.000+08:00,2,Value Investors: Where to Look for Stocks on Sale
a5e5a273-ae51-4bf7-973e-e07ad980febd,2020-02-27T08:00:00.000+08:00,3,Is Fidelity High Dividend ETF (FDVV) a Strong ETF Right Now?
8afe640b-41f1-4270-9080-f0c10d3a1146,2020-02-26T08:00:00.000+08:00,1,Evaluation Results From The Health Care Module Of My Macro - Globanomic Model
fe0362ec-3d1f-43c7-b523-50531a3a8df8,2020-02-26T08:00:00.000+08:00,3,' Stocks Warren Buffett and Leon Cooperman Agree On
dcc986f7-ccb7-4ca6-a4ff-5bdf5f8c678b,2020-02-26T08:00:00.000+08:00,2,"Pearl River Capital, LLC Buys Honeywell International Inc, S&P Global Inc, Realty Income ..."
dd1854c6-4de5-43fc-9da1-4f46f376f269,2020-02-26T08:00:00.000+08:00,5,Square (SQ) Looks Strong Going Into Q4 Earnings
05e4a466-38ab-4fcf-9db0-3897ce3be8ed,2020-02-26T08:00:00.000+08:00,1,Evaluation Results From The Health Care Module Of My Macro - Globanomic Model
20746413-31b7-4dbc-a0b4-84a89e76b690,2020-02-26T08:00:00.000+08:00,3,' Stocks Warren Buffett and Leon Cooperman Agree On
f8b4462f-cdb4-464b-9d69-6517f0892719,2020-02-26T08:00:00.000+08:00,4,"Pearl River Capital, LLC Buys Honeywell International Inc, S&P Global Inc, Realty Income ..."
4c47cabc-13aa-4610-9a6f-44937f19a007,2020-02-26T08:00:00.000+08:00,5,Square (SQ) Looks Strong Going Into Q4 Earnings
8ae4f37f-13cc-4275-8103-388464bc6e53,2020-02-25T08:00:00.000+08:00,3,Warren Buffett Continues to Curb Long-Held Wells Fargo Stake
ebf7b76b-5ad0-4e73-9e46-1146e914addc,2020-02-25T08:00:00.000+08:00,4,JPMorgan to Gain from Expected Recovery in Mortgage Business
4adda09f-1c43-409b-b31f-1b31092f9495,2020-02-25T08:00:00.000+08:00,1,Warren Buffett Continues to Curb Long-Held Wells Fargo Stake
72ca3b36-b9df-41a5-aaf3-c829ab6e09fa,2020-02-25T08:00:00.000+08:00,5,JPMorgan to Gain from Expected Recovery in Mortgage Business
1ab9f43d-4358-4f53-8e8d-c93080a443b7,2020-02-24T08:00:00.000+08:00,3,"Capital Asset Advisory Services LLC Buys ishares Gold Trust, iShares Core S&P Mid-Cap, ..."
c5b6dad7-de4c-449a-92e7-ecdb64111a0c,2020-02-24T08:00:00.000+08:00,2,"Nomura Asset Management Co Ltd Buys Microsoft Corp, Alibaba Group Holding, Apple Inc"
bf516e93-8498-4c2d-9e70-899056c13e4e,2020-02-24T08:00:00.000+08:00,1,"Hall Kathryn A. Buys Levi Strauss, Vanguard Total Stock Market, Sells iShares Russell ..."
7adee336-964a-454b-b9d1-88e80a6adbb4,2020-02-24T08:00:00.000+08:00,4,Salesforce & Square Q4 Earnings Previews: Buy the Tech Stocks for Secular Growth?
ca68d650-50f6-4d8d-9c66-60aa1af1c495,2020-02-24T08:00:00.000+08:00,2,"Warren Buffett and the Problem of Executive Compensation, Pt. –"
d304e48b-b99b-4158-946e-95d04ad0303e,2020-02-24T08:00:00.000+08:00,3,"The Zacks Analyst Blog Highlights: Visa, JPMorgan Chase, Bank of America, AstraZeneca and Duke Energy"
04d140c8-726d-4412-9cb9-f63f15f72934,2020-02-24T08:00:00.000+08:00,4,JPMorgan (JPM) Mulls Launch of Online Consumer Bank in the UK
3a4c0042-3b43-44f2-ae3f-28f998723a3f,2020-02-24T08:00:00.000+08:00,5,"Capital Asset Advisory Services LLC Buys ishares Gold Trust, iShares Core S&P Mid-Cap, ..."
8e439657-2767-4033-839d-0ef4bfecf9a1,2020-02-24T08:00:00.000+08:00,4,"Nomura Asset Management Co Ltd Buys Microsoft Corp, Alibaba Group Holding, Apple Inc"
02c25a33-c996-4b90-8d77-9daf8b4d0be9,2020-02-24T08:00:00.000+08:00,2,"Hall Kathryn A. Buys Levi Strauss, Vanguard Total Stock Market, Sells iShares Russell ..."
9d696cb7-abdf-458a-aa51-7d820427f577,2020-02-24T08:00:00.000+08:00,4,Salesforce & Square Q4 Earnings Previews: Buy the Tech Stocks for Secular Growth?
c5662ec0-22cd-4153-a1fe-f6fe02e9b02a,2020-02-24T08:00:00.000+08:00,3,"Warren Buffett and the Problem of Executive Compensation, Pt. –"
fbad3fba-4ba8-44ec-856b-30fa67371ac8,2020-02-24T08:00:00.000+08:00,4,"The Zacks Analyst Blog Highlights: Visa, JPMorgan Chase, Bank of America, AstraZeneca and Duke Energy"
7ebe2477-1e7f-45f5-8375-9ce4897e079e,2020-02-24T08:00:00.000+08:00,5,JPMorgan (JPM) Mulls Launch of Online Consumer Bank in the UK
d1dd0218-f038-4059-9141-7afd9aaa25b5,2020-02-23T08:00:00.000+08:00,2,"\"Behold The \"\"Green\"\" Scam: Here Are The Most Popular ESG Fund Holdings\""
4db11105-2df6-4c1b-bc1b-28aa7ce18968,2020-02-23T08:00:00.000+08:00,2,"\"Behold The \"\"Green\"\" Scam: Here Are The Most Popular ESG Fund Holdings\""
b2ebd37f-c2da-4bbb-854c-1c10b05dd7cd,2020-02-22T08:00:00.000+08:00,3,5 Most Popular Financial Stocks Among Hedge Funds
33093087-b019-41a3-bf2b-454c383d1306,2020-02-22T08:00:00.000+08:00,4,5 Most Popular Financial Stocks Among Hedge Funds
3991ab88-57b3-4b03-b572-4645fc5d3934,2020-02-21T08:00:00.000+08:00,1,"United Airlines, Chase and Visa Announce Multi-Year Extension of United MileagePlus Credit Card ..."
94781215-a219-473d-b3c2-8e611a581581,2020-02-21T08:00:00.000+08:00,2,Stanley Druckenmiller's Top 6 Buys in the 4th Quarter
cccc4321-9a38-448f-950f-51b48d4c2233,2020-02-21T08:00:00.000+08:00,1,"Dow Jones Today, Futures Slip: Coronavirus Death Rate Rises; Vertex, Tesla Soar; Deere Scores Q4 Beat"
09342352-0c5b-474f-b229-e252bc31e4f5,2020-02-21T08:00:00.000+08:00,3,"United Airlines, Chase and Visa Announce Multi-Year Extension of United MileagePlus Credit Card ..."
3c02f7f8-30d6-48ff-afce-47d3ede7f5a5,2020-02-21T08:00:00.000+08:00,2,Stanley Druckenmiller's Top 6 Buys in the 4th Quarter
592a0cfb-c060-418e-80b9-c322cfc789f6,2020-02-21T08:00:00.000+08:00,1,"Dow Jones Today, Futures Slip: Coronavirus Death Rate Rises; Vertex, Tesla Soar; Deere Scores Q4 Beat"
2bac49e4-d790-40b2-950b-eb9dfb232a78,2020-02-20T08:00:00.000+08:00,2,T. Rowe Price Equity Income Fund Comments on JPMorgan Chase
453da958-bcac-4cad-a60f-9f650e368356,2020-02-20T08:00:00.000+08:00,3,T. Rowe Price Equity Income Fund's —…–9 Annual Shareholder Letter
c704f293-4c46-4de4-832a-048e776b39b1,2020-02-20T08:00:00.000+08:00,1,"Dow Jones Today, Futures Dip As Coronavirus Impact Mounts; ETrade Spikes On Merger News, Domino's Scores Q4 Beat"
7051ee11-ed5e-4374-b7f1-8ab421ae2579,2020-02-20T08:00:00.000+08:00,3,"Contract Cleaning Services Market —…—… Share, Size Growing Rapidly with Recent Trends, ..."
2790895b-ff38-4c9b-b2a4-a82942639a50,2020-02-20T08:00:00.000+08:00,2,T. Rowe Price Equity Income Fund Comments on JPMorgan Chase
5334f5cc-73d5-4713-a33f-498e5ff71edd,2020-02-20T08:00:00.000+08:00,2,T. Rowe Price Equity Income Fund's —…–9 Annual Shareholder Letter
b22a8384-5fae-469a-bfaf-fc8e3f414fb6,2020-02-20T08:00:00.000+08:00,3,"Dow Jones Today, Futures Dip As Coronavirus Impact Mounts; ETrade Spikes On Merger News, Domino's Scores Q4 Beat"
5bf0571a-0365-4b1d-a2f2-d0a49c489828,2020-02-20T08:00:00.000+08:00,4,"Contract Cleaning Services Market —…—… Share, Size Growing Rapidly with Recent Trends, ..."
1f5d8c3e-6c97-4e9e-b4b8-bfc359282d17,2020-02-19T08:00:00.000+08:00,5,US Indexes Close Higher Wednesday With China's Support Comments
dc2e23b9-7487-4091-9a2f-2f8ceb8ac22d,2020-02-19T08:00:00.000+08:00,5,Stock Market Extends Gains On Coronavirus Optimism; Analyst Upgrade Sends Tesla Shares Soaring
76f65694-aeac-42d4-9c5e-465a9f50dca7,2020-02-19T08:00:00.000+08:00,3,"PL Capital Advisors, LLC Buys Evans Bancorp Inc, Sterling Bancorp, Comerica Inc, Sells ..."
5013f00c-9a60-4256-821a-102f26768b33,2020-02-19T08:00:00.000+08:00,5,"Dow Jones Rallies 150 Points, Nasdaq Hits New High As Coronavirus Cases Slow"
9096e71f-26c9-41c9-939a-718e4d813c12,2020-02-19T08:00:00.000+08:00,2,Franklin (BEN) to Acquire Legg Mason (LM) for $4.5 Billion
a475d9c6-b12d-4dc5-8bab-33bf546cae7b,2020-02-19T08:00:00.000+08:00,4,US Indexes Close Higher Wednesday With China's Support Comments
977b805e-2c03-4b29-9a63-e4f335d46c37,2020-02-19T08:00:00.000+08:00,5,Stock Market Extends Gains On Coronavirus Optimism; Analyst Upgrade Sends Tesla Shares Soaring
5cafdb04-1e0a-495f-be2d-7287de857649,2020-02-19T08:00:00.000+08:00,2,"PL Capital Advisors, LLC Buys Evans Bancorp Inc, Sterling Bancorp, Comerica Inc, Sells ..."
6a2916ed-74e9-4efc-ab5b-def14af62a64,2020-02-19T08:00:00.000+08:00,5,"Dow Jones Rallies 150 Points, Nasdaq Hits New High As Coronavirus Cases Slow"
104eb98c-28cf-41d5-8ff4-255ffb0810dd,2020-02-19T08:00:00.000+08:00,3,Franklin (BEN) to Acquire Legg Mason (LM) for $4.5 Billion
db3f0a40-6334-4df8-926a-dd601094c486,2020-02-18T08:00:00.000+08:00,4,"Capital International Ltd Buys Facebook Inc, Microsoft Corp, Amazon. ..."
df4a48ad-da46-4570-a123-198db4579dc0,2020-02-18T08:00:00.000+08:00,1,"Riverpoint Wealth Management Holdings, LLC Buys SPDR Series Trust Portfolio S&P 5…… ..."
75d94aee-f6e6-4027-836c-ed1771d47695,2020-02-18T08:00:00.000+08:00,2,Citigroup (C) CEO Corbat's 2019 Compensation Kept Stable
13b05cac-964d-4cb4-a703-0007bd87ea3d,2020-02-18T08:00:00.000+08:00,4,"Capital International Ltd Buys Facebook Inc, Microsoft Corp, Amazon. ..."
4184b8a1-73d6-4998-a597-53fd7c04d40f,2020-02-18T08:00:00.000+08:00,3,"Riverpoint Wealth Management Holdings, LLC Buys SPDR Series Trust Portfolio S&P 5…… ..."
791ebf10-6dc6-44ce-8e5c-aa0abc736f21,2020-02-18T08:00:00.000+08:00,1,Citigroup (C) CEO Corbat's 2019 Compensation Kept Stable
ef945203-de3b-43ba-8033-f66a77376be1,2020-02-17T08:00:00.000+08:00,2,"Avenir Corp Buys OptimizeRx Corp, Vanguard S&P 5……, New Residential Investment Corp, ..."
4199764b-29cd-4139-92a6-1352569ef5da,2020-02-17T08:00:00.000+08:00,2,"Capital Markets Trading UK LLP Buys Petroleo Brasileiro SA Petrobras, Gilead Sciences Inc, ..."
72c85015-6df2-4668-8510-60ac508fba73,2020-02-17T08:00:00.000+08:00,4,"GSB Wealth Management, LLC Buys Apple Inc, TC Energy Corp, ViacomCBS Inc"
864321b0-1330-49c5-bd48-90229e582870,2020-02-17T08:00:00.000+08:00,3,"Quantamental Technologies LLC Buys Honeywell International Inc, S&P Global Inc, United ..."
080d3282-1067-476f-ba02-f54eeb662f67,2020-02-17T08:00:00.000+08:00,4,"Woodley Farra Manion Portfolio Management Inc Buys Comcast Corp, JPMorgan Chase, iShares Core ..."
30ce2c39-5a26-4007-bb3e-4b9aecf439a1,2020-02-17T08:00:00.000+08:00,1,"Archon Partners LLC Buys Fortive Corp, United Technologies Corp, MongoDB Inc, Sells Zscaler Inc"
58dd4f20-d557-48b2-b15d-01143603aa73,2020-02-17T08:00:00.000+08:00,2,"Consulta Ltd Buys UnitedHealth Group Inc, Alphabet Inc, Delta Air Lines Inc, Sells The Howard ..."
5a4a726b-5bd2-4a5f-87bd-ae809828eb45,2020-02-17T08:00:00.000+08:00,3,"Tiger Eye Capital LLC Buys TransDigm Group Inc, Churchill Downs Inc, Clarivate Analytics PLC, ..."
9ea1e5a6-01a1-4a5b-9517-42291ce116ab,2020-02-17T08:00:00.000+08:00,4,JPMorgan Targets Full Ownership in China Businesses by 2021
5820e63a-64bd-41d5-84e0-3968b740a1a1,2020-02-17T08:00:00.000+08:00,1,"Edgewood Management Llc Buys Intuit Inc, SPDR S&P 5……, Prologis Inc, Sells Celgene ..."
9dd17266-5332-4264-bd66-5fae9c5395f7,2020-02-17T08:00:00.000+08:00,4,"Silicon Valley Capital Partners Buys Vanguard Information Tech, Amazon. ..."
2445ac9a-e634-4dc5-bb7c-2c7c9e2bdda5,2020-02-17T08:00:00.000+08:00,2,"Avenir Corp Buys OptimizeRx Corp, Vanguard S&P 5……, New Residential Investment Corp, ..."
0c9d9caa-a830-4a7c-ac7f-2138dddc919e,2020-02-17T08:00:00.000+08:00,3,"Capital Markets Trading UK LLP Buys Petroleo Brasileiro SA Petrobras, Gilead Sciences Inc, ..."
b87b6540-aa5a-4220-9814-2637b0aad991,2020-02-17T08:00:00.000+08:00,4,"GSB Wealth Management, LLC Buys Apple Inc, TC Energy Corp, ViacomCBS Inc"
4414e69e-9d24-4a86-b5e8-eac66fc87e14,2020-02-17T08:00:00.000+08:00,5,"Quantamental Technologies LLC Buys Honeywell International Inc, S&P Global Inc, United ..."
8ff8df96-da1e-4caf-89bf-9b011e64a797,2020-02-17T08:00:00.000+08:00,1,"Woodley Farra Manion Portfolio Management Inc Buys Comcast Corp, JPMorgan Chase, iShares Core ..."
60688d65-7d7e-4781-8f54-60921a3e5a18,2020-02-17T08:00:00.000+08:00,2,"Archon Partners LLC Buys Fortive Corp, United Technologies Corp, MongoDB Inc, Sells Zscaler Inc"
2079fd41-2ab6-42ca-a842-d2aead0d4d92,2020-02-17T08:00:00.000+08:00,3,"Consulta Ltd Buys UnitedHealth Group Inc, Alphabet Inc, Delta Air Lines Inc, Sells The Howard ..."
7d938dff-29a4-41ab-b055-befb8b5b90d4,2020-02-17T08:00:00.000+08:00,4,"Tiger Eye Capital LLC Buys TransDigm Group Inc, Churchill Downs Inc, Clarivate Analytics PLC, ..."
d90240bb-4b2e-4956-b762-fe0c19ab26bd,2020-02-17T08:00:00.000+08:00,5,JPMorgan Targets Full Ownership in China Businesses by 2021
d8f57d09-0cc2-4fa2-9578-d6c261bae308,2020-02-17T08:00:00.000+08:00,2,"Edgewood Management Llc Buys Intuit Inc, SPDR S&P 5……, Prologis Inc, Sells Celgene ..."
