Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Summarized,Sentiment_score,UUID
2020-04-17T08:00:00.000+08:00,"Netflix Stock Rallies Bullishly Ahead Of Earnings, But Is All The Good News Priced In?",LLY,http://www.investors.com/research/earnings-preview/netflix-stock-rallies-bullishly-ahead-of-earnings/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,f69ec60d-e649-4b2f-ab36-a72179978f3b
2020-04-17T08:00:00.000+08:00,"Pharma Stock Roundup: JNJ's Q1 Earnings, Coronavirus Product Development Efforts",LLY,http://www.zacks.com/stock/news/876163/pharma-stock-roundup-jnjs-q1-earnings-coronavirus-product-development-efforts?cid=CS-BENZ-FT-analyst_blog|stock_roundup-876163,Zacks,,,,0,0,e7d8b788-6797-46ad-b79a-ae0313757474
2020-04-17T08:00:00.000+08:00,"Bremer Bank National Association Buys Xilinx Inc, iShares Cohen & Steers REIT, Eli Lilly ...",LLY,http://www.gurufocus.com/news/1107689/bremer-bank-national-association-buys-xilinx-inc-ishares-cohen--steers-reit-eli-lilly-and-co-sells-ishares-core-msci-eafe-microchip-technology-inc-phillips-66,GuruFocus,,,,0,0,b2e42988-a67a-4c62-93e6-ad3a679bbf7f
2020-04-17T08:00:00.000+08:00,Buy 5 Top Medical Stocks on Coronavirus Drug Trial Results,LLY,http://www.zacks.com/stock/news/875830/buy-5-top-medical-stocks-on-coronavirus-drug-trial-results?cid=CS-BENZ-FT-analyst_blog|investment_ideas-875830,Zacks,,,,0,0,51aad97f-5146-41d7-b4f7-e8f3b46fa102
2020-04-17T08:00:00.000+08:00,Stocks That Hit 52-Week Highs On Friday,LLY,https://www.benzinga.com/news/20/04/15830602/stocks-that-hit-52-week-highs-on-friday,Benzinga Insights,,,,0,0,08b959f1-c108-415a-ab5e-deb11dc9cf77
2020-04-17T08:00:00.000+08:00,"Big Earnings Day As Honeywell, Procter & Gamble, Schlumberger Among Those Reporting",LLY,https://www.benzinga.com/news/earnings/20/04/15830154/big-earnings-day-as-honeywell-procter-gamble-schlumberger-among-those-reporting,JJ Kinahan,,,,0,0,add8d597-e03d-4ff0-9099-f5d5d84f0782
2020-04-17T08:00:00.000+08:00,"The Daily Biotech Pulse: Moderna Secures $483M In BARDA Funding, Gilead Remdesivir Data, Veracyte's Positive Pre-Announcement",LLY,https://www.benzinga.com/general/biotech/20/04/15828432/the-daily-biotech-pulse-moderna-secures-483m-in-barda-funding-gilead-remdesivir-data-veracytes-po,Shanthi Rexaline,,,,0,0,21016b98-aeb6-4a6d-9e0e-fdabb2b83692
2020-04-17T08:00:00.000+08:00,Coronavirus Stocks Hitting New Highs This Week In Current Stock Market Rally Include Eli Lilly,LLY,http://www.investors.com/stock-lists/new-highs/coronavirus-stocks-new-highs-bio-rad-eli-lilly-breakouts-buy-points/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,3b083d4f-461b-49e0-b653-54e51bace706
2020-04-17T08:00:00.000+08:00,"Netflix Stock Rallies Bullishly Ahead Of Earnings, But Is All The Good News Priced In?",LLY,http://www.investors.com/research/earnings-preview/netflix-stock-rallies-bullishly-ahead-of-earnings/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,121dba6c-1c82-4dea-9ea2-8a4430ae194d
2020-04-17T08:00:00.000+08:00,"Pharma Stock Roundup: JNJ's Q1 Earnings, Coronavirus Product Development Efforts",LLY,http://www.zacks.com/stock/news/876163/pharma-stock-roundup-jnjs-q1-earnings-coronavirus-product-development-efforts?cid=CS-BENZ-FT-analyst_blog|stock_roundup-876163,Zacks,,,,0,0,5a9ad7d6-cbb5-49c1-a454-04f3d055a1e5
2020-04-17T08:00:00.000+08:00,"Bremer Bank National Association Buys Xilinx Inc, iShares Cohen & Steers REIT, Eli Lilly ...",LLY,http://www.gurufocus.com/news/1107689/bremer-bank-national-association-buys-xilinx-inc-ishares-cohen--steers-reit-eli-lilly-and-co-sells-ishares-core-msci-eafe-microchip-technology-inc-phillips-66,GuruFocus,,,,0,0,bb9861c1-769e-4bd2-8d20-135ab94f5c71
2020-04-17T08:00:00.000+08:00,Buy 5 Top Medical Stocks on Coronavirus Drug Trial Results,LLY,http://www.zacks.com/stock/news/875830/buy-5-top-medical-stocks-on-coronavirus-drug-trial-results?cid=CS-BENZ-FT-analyst_blog|investment_ideas-875830,Zacks,,,,0,0,f83616aa-912e-4f64-b52f-c8b23a639156
2020-04-16T08:00:00.000+08:00,10 Stocks Hitting All-Time Highs Amid The COVID-19 Pandemic,LLY,https://www.benzinga.com/general/education/20/04/15822818/10-stocks-hitting-all-time-highs-amid-the-covid-19-pandemic,Tyree Gorges,,,,0,0,c8b741ab-3515-4917-89f0-7c15c4278b73
2020-04-16T08:00:00.000+08:00,Stocks That Hit 52-Week Highs On Thursday,LLY,https://www.benzinga.com/news/20/04/15820155/stocks-that-hit-52-week-highs-on-thursday,Benzinga Insights,,,,0,0,374fed76-d772-4244-810e-a5348346885c
2020-04-16T08:00:00.000+08:00,"The Daily Biotech Pulse: FDA Nod For UroGen, Novavax Coronavirus Vaccine To Enter Clinics, Soligenix Licenses Vaccine Adjuvant",LLY,https://www.benzinga.com/general/biotech/20/04/15817454/the-daily-biotech-pulse-fda-nod-for-urogen-novavax-coronavirus-vaccine-to-enter-clinics-soligenix,Shanthi Rexaline,,,,0,0,dfb0fe08-8347-42c6-ac92-513c9ec0defc
2020-04-16T08:00:00.000+08:00,"Eli Lilly Reports Non-Branded Versions Of Humalog KwikPen, Humalog Junior KwikPen Now Available For Order By US Pharmacies",LLY,https://www.benzinga.com/news/20/04/15816917/eli-lilly-reports-non-branded-versions-of-humalog-kwikpen-humalog-junior-kwikpen-now-available-for-o,Benzinga Newsdesk,,,,0,0,2aa75f7f-77b2-401c-8ab2-7d4b0d24103c
2020-04-16T08:00:00.000+08:00,"Are These 5 Stocks Coronavirus-Proof? What Fortinet, Veeva, Eli Lilly Charts Say Now",LLY,http://www.investors.com/stock-lists/ibd-big-cap-20/top-stocks-to-watch-are-these-5-growth-stocks-coronavirus-proof-what-fortinet-veeva-eli-lilly-charts/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,5fbfbeb6-efa2-4996-906a-3aefd4a74f25
2020-04-16T08:00:00.000+08:00,Eli Lilly Just Within Buy Range As Quarterly Report Nears,LLY,http://www.investors.com/ibd-data-stories/eli-lilly-just-within-buy-range-as-quarterly-report-nears/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,0de29d6b-1e3b-4aa6-b2c4-9a296c0d5057
2020-04-16T08:00:00.000+08:00,Eli Lilly (LLY) Earnings Expected to Grow: Should You Buy?,LLY,http://www.zacks.com/stock/news/874609/eli-lilly-lly-earnings-expected-to-grow-should-you-buy?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_9-874609,Zacks,,,,0,0,e8330ce4-983b-46c6-8f69-8f95682bd5ed
2020-04-16T08:00:00.000+08:00,"Roche Most Innovative, Astra Zeneca Most Inventive",LLY,http://www.gurufocus.com/news/1106135/roche-most-innovative-astra-zeneca-most-inventive,GuruFocus,,,,0,0,66358f63-dd15-4b5b-be17-0f48d0a15edf
2020-04-16T08:00:00.000+08:00,Lower-priced versions of Humalog® Mix75/—5™ KwikPen® and Humalog® Junior KwikPen® now ...,LLY,http://www.gurufocus.com/news/1106532/lowerpriced-versions-of-humalog-mix7525-kwikpen-and-humalog-junior-kwikpen-now-available,GuruFocus,,,,0,0,32b9b6eb-2f83-4575-956a-f5cc106b1f7c
2020-04-16T08:00:00.000+08:00,10 Stocks Hitting All-Time Highs Amid The COVID-19 Pandemic,LLY,https://www.benzinga.com/general/education/20/04/15822818/10-stocks-hitting-all-time-highs-amid-the-covid-19-pandemic,Tyree Gorges,,,,0,0,dcffb49d-7a8b-4c3f-bb92-dadc835b92da
2020-04-16T08:00:00.000+08:00,Stocks That Hit 52-Week Highs On Thursday,LLY,https://www.benzinga.com/news/20/04/15820155/stocks-that-hit-52-week-highs-on-thursday,Benzinga Insights,,,,0,0,0384ecbb-64f4-4b5f-afea-da58580d24de
2020-04-16T08:00:00.000+08:00,"The Daily Biotech Pulse: FDA Nod For UroGen, Novavax Coronavirus Vaccine To Enter Clinics, Soligenix Licenses Vaccine Adjuvant",LLY,https://www.benzinga.com/general/biotech/20/04/15817454/the-daily-biotech-pulse-fda-nod-for-urogen-novavax-coronavirus-vaccine-to-enter-clinics-soligenix,Shanthi Rexaline,,,,0,0,6ca9005e-1081-4458-8144-5154c95f7587
2020-04-16T08:00:00.000+08:00,"Eli Lilly Reports Non-Branded Versions Of Humalog KwikPen, Humalog Junior KwikPen Now Available For Order By US Pharmacies",LLY,https://www.benzinga.com/news/20/04/15816917/eli-lilly-reports-non-branded-versions-of-humalog-kwikpen-humalog-junior-kwikpen-now-available-for-o,Benzinga Newsdesk,,,,0,0,bb902ccb-fe84-4233-8343-cc90e7db1865
2020-04-16T08:00:00.000+08:00,"Are These 5 Stocks Coronavirus-Proof? What Fortinet, Veeva, Eli Lilly Charts Say Now",LLY,http://www.investors.com/stock-lists/ibd-big-cap-20/top-stocks-to-watch-are-these-5-growth-stocks-coronavirus-proof-what-fortinet-veeva-eli-lilly-charts/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,85938a55-ec66-4c8a-a99a-408d685a1604
2020-04-16T08:00:00.000+08:00,Eli Lilly Just Within Buy Range As Quarterly Report Nears,LLY,http://www.investors.com/ibd-data-stories/eli-lilly-just-within-buy-range-as-quarterly-report-nears/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,82cf79c2-5f2c-4be1-8daf-060ba8ceebf4
2020-04-16T08:00:00.000+08:00,Eli Lilly (LLY) Earnings Expected to Grow: Should You Buy?,LLY,http://www.zacks.com/stock/news/874609/eli-lilly-lly-earnings-expected-to-grow-should-you-buy?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_9-874609,Zacks,,,,0,0,906da430-1602-4daa-9538-0a0e4ab5dbee
2020-04-16T08:00:00.000+08:00,"Roche Most Innovative, Astra Zeneca Most Inventive",LLY,http://www.gurufocus.com/news/1106135/roche-most-innovative-astra-zeneca-most-inventive,GuruFocus,,,,0,0,dd3852d5-2e70-4878-b598-a8972754789e
2020-04-16T08:00:00.000+08:00,Lower-priced versions of Humalog® Mix75/—5™ KwikPen® and Humalog® Junior KwikPen® now ...,LLY,http://www.gurufocus.com/news/1106532/lowerpriced-versions-of-humalog-mix7525-kwikpen-and-humalog-junior-kwikpen-now-available,GuruFocus,,,,0,0,879f76ee-2ec8-44d3-a716-50454d631a37
2020-04-15T08:00:00.000+08:00,Every Member Of Trump's 'Great American Economic Revival' Industry Groups,LLY,https://www.benzinga.com/news/20/04/15808727/every-member-of-trumps-great-american-economic-revival-industry-groups,Tanzeel Akhtar,,,,0,0,f3ccf24c-b559-4a4f-92bb-56eed34b2687
2020-04-15T08:00:00.000+08:00,"Cowen & Co. Maintains Outperform on Eli Lilly, Raises Price Target to $160",LLY,https://www.benzinga.com/news/20/04/15807720/cowen-co-maintains-outperform-on-eli-lilly-raises-price-target-to-160,Benzinga_Newsdesk,,,,0,0,c3989536-6567-40e4-9348-9f184c424eda
2020-04-15T08:00:00.000+08:00,"The Daily Biotech Pulse: Applied DNA Ships Vaccine Constructs For Animal Testing, Herceptin Biosimilar Now Available In US",LLY,https://www.benzinga.com/general/biotech/20/04/15806223/the-daily-biotech-pulse-applied-dna-ships-vaccine-constructs-for-animal-testing-herceptin-biosimi,Shanthi Rexaline,,,,0,0,1fc0d2ee-1dbd-4387-bf62-a6cf7e8cd9e5
2020-04-15T08:00:00.000+08:00,AstraZeneca to Begin Calquence Study for Coronavirus Treatment,LLY,http://www.zacks.com/stock/news/872061/astrazeneca-to-begin-calquence-study-for-coronavirus-treatment?cid=CS-BENZ-FT-analyst_blog|company_news_-_medical_sector-872061,Zacks,,,,0,0,52ed04dd-8309-4583-9aad-c84ccad608a0
2020-04-15T08:00:00.000+08:00,Buy 5 Top Stocks Set to Beat on Q1 Earnings This Month,LLY,http://www.zacks.com/stock/news/871880/buy-5-top-stocks-set-to-beat-on-q1-earnings-this-month?cid=CS-BENZ-FT-analyst_blog|investment_ideas-871880,Zacks,,,,0,0,e2d29990-be22-4d89-a490-d46f52631b23
2020-04-15T08:00:00.000+08:00,Every Member Of Trump's 'Great American Economic Revival' Industry Groups,LLY,https://www.benzinga.com/news/20/04/15808727/every-member-of-trumps-great-american-economic-revival-industry-groups,Tanzeel Akhtar,,,,0,0,c21adfcc-d632-460d-b73d-8f181117af65
2020-04-15T08:00:00.000+08:00,"Cowen & Co. Maintains Outperform on Eli Lilly, Raises Price Target to $160",LLY,https://www.benzinga.com/news/20/04/15807720/cowen-co-maintains-outperform-on-eli-lilly-raises-price-target-to-160,Benzinga_Newsdesk,,,,0,0,e8c5a64d-e7a0-42e7-bc75-c411a8439854
2020-04-15T08:00:00.000+08:00,"The Daily Biotech Pulse: Applied DNA Ships Vaccine Constructs For Animal Testing, Herceptin Biosimilar Now Available In US",LLY,https://www.benzinga.com/general/biotech/20/04/15806223/the-daily-biotech-pulse-applied-dna-ships-vaccine-constructs-for-animal-testing-herceptin-biosimi,Shanthi Rexaline,,,,0,0,96bc408b-695e-4f7b-aa96-74768d824948
2020-04-15T08:00:00.000+08:00,AstraZeneca to Begin Calquence Study for Coronavirus Treatment,LLY,http://www.zacks.com/stock/news/872061/astrazeneca-to-begin-calquence-study-for-coronavirus-treatment?cid=CS-BENZ-FT-analyst_blog|company_news_-_medical_sector-872061,Zacks,,,,0,0,85a1b865-7bc4-4e3b-8e53-e485119482ba
2020-04-15T08:00:00.000+08:00,Buy 5 Top Stocks Set to Beat on Q1 Earnings This Month,LLY,http://www.zacks.com/stock/news/871880/buy-5-top-stocks-set-to-beat-on-q1-earnings-this-month?cid=CS-BENZ-FT-analyst_blog|investment_ideas-871880,Zacks,,,,0,0,a43e1c77-3eaf-491e-a8a8-0c10112d8a82
2020-04-14T08:00:00.000+08:00,Shares of several healthcare companies are trading higher as markets gain on positive coronavirus outlook. Other potential positive sector catalysts include demand for therapies and medical supplies amid the coronavirus pandemic.,LLY,https://www.benzinga.com/wiim/20/04/15798567/shares-of-several-healthcare-companies-are-trading-higher-as-markets-gain-on-positive-coronavirus-ou,Benzinga Newsdesk,,,,0,0,afecb248-62d3-459f-8a1f-dc6ed2363440
2020-04-14T08:00:00.000+08:00,Stocks That Hit 52-Week Highs On Tuesday,LLY,https://www.benzinga.com/news/20/04/15798317/stocks-that-hit-52-week-highs-on-tuesday,Benzinga Insights,,,,0,0,7b28c185-fc3e-4511-b0f2-0b24e9e4a596
2020-04-14T08:00:00.000+08:00,"Dow Jones Futures: Coronavirus Stock Market Rally Soars As Two Wrongs Go Right; Amazon, Nvidia Lead New Breakouts",LLY,http://www.investors.com/market-trend/stock-market-today/dow-jones-futures-coronavirus-stock-market-rally-soars-amazon-microsoft-nvidia-apple-lead/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,7aa5b26e-caf2-4c54-a7a8-5ff8d74f9f24
2020-04-14T08:00:00.000+08:00,Indexes Near Session Highs As These Top Stocks Finally Clear Buy Points,LLY,http://www.investors.com/market-trend/stock-market-today/stock-market-near-session-highs-techs-lead/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,bb531f7a-c715-4754-a00c-ef205fe868fc
2020-04-14T08:00:00.000+08:00,"Six Surprising Stocks Making New Highs Today, One Especially",LLY,https://talkmarkets.com/content/six-surprising-stocks-making-new-highs-today-one-especially?post=258512,TalkMarkets,,,,0,0,8d0797b9-f622-46f0-946d-d0ea1aecb645
2020-04-14T08:00:00.000+08:00,SNY vs. LLY: Which Stock Is the Better Value Option?,LLY,http://www.zacks.com/stock/news/870517/sny-vs-lly-which-stock-is-the-better-value-option?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_3-870517,Zacks,,,,0,0,36605909-2b16-4942-a5d5-7b6056db3924
2020-04-14T08:00:00.000+08:00,"OneAscent Financial Services LLC Buys S&P Global Inc, Eli Lilly and Co, Brookfield ...",LLY,http://www.gurufocus.com/news/1104035/oneascent-financial-services-llc-buys-sp-global-inc-eli-lilly-and-co-brookfield-renewable-partners-lp-sells-vanguard-intermediateterm-government-bond-etf-vanguard-mortgagebacked-securities-etf-phillips-66,GuruFocus,,,,0,0,1398ac57-c273-4d6c-9c29-f2bc78ed6ff2
2020-04-14T08:00:00.000+08:00,"J&J (JNJ) Beats on Q1 Earnings, Cuts View on Coronavirus Impact",LLY,http://www.zacks.com/stock/news/870325/jj-jnj-beats-on-q1-earnings-cuts-view-on-coronavirus-impact?cid=CS-BENZ-FT-analyst_blog|earnings_article-870325,Zacks,,,,0,0,8d5b6f5f-b654-49a6-896c-e4310b42fcd3
2020-04-14T08:00:00.000+08:00,Shares of several healthcare companies are trading higher as markets gain on positive coronavirus outlook. Other potential positive sector catalysts include demand for therapies and medical supplies amid the coronavirus pandemic.,LLY,https://www.benzinga.com/wiim/20/04/15798567/shares-of-several-healthcare-companies-are-trading-higher-as-markets-gain-on-positive-coronavirus-ou,Benzinga Newsdesk,,,,0,0,db679564-654b-4ba4-9b47-534a86bba5e9
2020-04-14T08:00:00.000+08:00,Stocks That Hit 52-Week Highs On Tuesday,LLY,https://www.benzinga.com/news/20/04/15798317/stocks-that-hit-52-week-highs-on-tuesday,Benzinga Insights,,,,0,0,cbecff0e-50a3-4dbe-b231-295802980398
2020-04-14T08:00:00.000+08:00,"Dow Jones Futures: Coronavirus Stock Market Rally Soars As Two Wrongs Go Right; Amazon, Nvidia Lead New Breakouts",LLY,http://www.investors.com/market-trend/stock-market-today/dow-jones-futures-coronavirus-stock-market-rally-soars-amazon-microsoft-nvidia-apple-lead/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,7d144419-9688-4c30-adcf-5f38030229ee
2020-04-14T08:00:00.000+08:00,Indexes Near Session Highs As These Top Stocks Finally Clear Buy Points,LLY,http://www.investors.com/market-trend/stock-market-today/stock-market-near-session-highs-techs-lead/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,c6e7d64e-8be4-4c60-bcdf-1afef7332792
2020-04-14T08:00:00.000+08:00,"Six Surprising Stocks Making New Highs Today, One Especially",LLY,https://talkmarkets.com/content/six-surprising-stocks-making-new-highs-today-one-especially?post=258512,TalkMarkets,,,,0,0,808be2f5-3392-45e2-b9a7-2afbba7845f7
2020-04-14T08:00:00.000+08:00,SNY vs. LLY: Which Stock Is the Better Value Option?,LLY,http://www.zacks.com/stock/news/870517/sny-vs-lly-which-stock-is-the-better-value-option?cid=CS-BENZ-FT-tale_of_the_tape|yseop_template_3-870517,Zacks,,,,0,0,5f0df933-61ab-4532-a86e-289b6a6e9f6c
2020-04-14T08:00:00.000+08:00,"OneAscent Financial Services LLC Buys S&P Global Inc, Eli Lilly and Co, Brookfield ...",LLY,http://www.gurufocus.com/news/1104035/oneascent-financial-services-llc-buys-sp-global-inc-eli-lilly-and-co-brookfield-renewable-partners-lp-sells-vanguard-intermediateterm-government-bond-etf-vanguard-mortgagebacked-securities-etf-phillips-66,GuruFocus,,,,0,0,1f314658-3c79-4490-8100-7a288f834f32
2020-04-14T08:00:00.000+08:00,"J&J (JNJ) Beats on Q1 Earnings, Cuts View on Coronavirus Impact",LLY,http://www.zacks.com/stock/news/870325/jj-jnj-beats-on-q1-earnings-cuts-view-on-coronavirus-impact?cid=CS-BENZ-FT-analyst_blog|earnings_article-870325,Zacks,,,,0,0,d5eea007-040f-424f-852d-f22c96145eb2
2020-04-13T08:00:00.000+08:00,Lilly On Friday Anounced It Has Begun Clinical Testing of Therapies for Coronavirus,LLY,https://www.benzinga.com/news/20/04/15789003/lilly-on-friday-anounced-it-has-begun-clinical-testing-of-therapies-for-coronavirus,Benzinga Newsdesk,,,,0,0,1c62bff4-37d1-4bc6-b460-098a4d3f7a03
2020-04-13T08:00:00.000+08:00,"Norman Fields, Gottscho Capital Management, LLC Buys Amazon.com Inc, Liberty Global PLC, D.R. ...",LLY,http://www.gurufocus.com/news/1103317/norman-fields-gottscho-capital-management-llc-buys-amazoncom-inc-liberty-global-plc-dr-horton-inc-sells-delta-air-lines-inc-southwest-airlines-co-carmax-inc,GuruFocus,,,,0,0,d1dbff81-e979-4734-90e4-fe3e1c26163f
2020-04-13T08:00:00.000+08:00,"Zacks.com featured highlights include: Electromed, NovaGold Resources, FTI Consulting, Eli Lilly and Masimo",LLY,http://www.zacks.com/stock/news/868599/zackscom-featured-highlights-include-electromed-novagold-resources-fti-consulting-eli-lilly-and-masimo?cid=CS-BENZ-FT-press_releases-868599,Zacks,,,,0,0,f9f89718-21e4-4dfe-b918-533bca9182f8
2020-04-13T08:00:00.000+08:00,Lilly Announces Clinical Study Plans for Coronavirus Disease,LLY,http://www.zacks.com/stock/news/868591/lilly-announces-clinical-study-plans-for-coronavirus-disease?cid=CS-BENZ-FT-analyst_blog|company_news_-_medical_sector-868591,Zacks,,,,0,0,5f286c77-dc36-4002-992e-aab6ebc47cbf
2020-04-13T08:00:00.000+08:00,Lilly On Friday Anounced It Has Begun Clinical Testing of Therapies for Coronavirus,LLY,https://www.benzinga.com/news/20/04/15789003/lilly-on-friday-anounced-it-has-begun-clinical-testing-of-therapies-for-coronavirus,Benzinga Newsdesk,,,,0,0,32b86b3a-e1fc-4ac4-ada0-a9600bb51e8f
2020-04-13T08:00:00.000+08:00,"Norman Fields, Gottscho Capital Management, LLC Buys Amazon.com Inc, Liberty Global PLC, D.R. ...",LLY,http://www.gurufocus.com/news/1103317/norman-fields-gottscho-capital-management-llc-buys-amazoncom-inc-liberty-global-plc-dr-horton-inc-sells-delta-air-lines-inc-southwest-airlines-co-carmax-inc,GuruFocus,,,,0,0,06532db5-bed7-4bc1-8e43-4f7fce319aad
2020-04-13T08:00:00.000+08:00,"Zacks.com featured highlights include: Electromed, NovaGold Resources, FTI Consulting, Eli Lilly and Masimo",LLY,http://www.zacks.com/stock/news/868599/zackscom-featured-highlights-include-electromed-novagold-resources-fti-consulting-eli-lilly-and-masimo?cid=CS-BENZ-FT-press_releases-868599,Zacks,,,,0,0,ba59dddf-fc9a-4b73-9f7a-a779cb1597cb
2020-04-13T08:00:00.000+08:00,Lilly Announces Clinical Study Plans for Coronavirus Disease,LLY,http://www.zacks.com/stock/news/868591/lilly-announces-clinical-study-plans-for-coronavirus-disease?cid=CS-BENZ-FT-analyst_blog|company_news_-_medical_sector-868591,Zacks,,,,0,0,3b4f30d3-ef2e-4c34-89f5-5f9f0bde06d8
2020-04-12T08:00:00.000+08:00,This Trio of Strong Performers Is Predicted to Outperform,LLY,http://www.gurufocus.com/news/1102568/this-trio-of-strong-performers-is-predicted-to-outperform-,GuruFocus,,,,0,0,373dde5d-c75d-4daf-aa7d-e650940a4e67
2020-04-12T08:00:00.000+08:00,This Trio of Strong Performers Is Predicted to Outperform,LLY,http://www.gurufocus.com/news/1102568/this-trio-of-strong-performers-is-predicted-to-outperform-,GuruFocus,,,,0,0,bf889341-38eb-400a-b17a-1f1af9f9f4a4
2020-04-11T08:00:00.000+08:00,"Benzinga's Bulls And Bears Of The Week: Apple, Disney, Intel And More",LLY,https://www.benzinga.com/trading-ideas/long-ideas/20/04/15784941/benzingas-bulls-and-bears-of-the-week-apple-disney-intel-and-more,Nelson Hem,,,,0,0,18a9d0b4-5cf7-4f36-adae-bd982d16dc8b
2020-04-11T08:00:00.000+08:00,"Benzinga's Bulls And Bears Of The Week: Apple, Disney, Intel And More",LLY,https://www.benzinga.com/trading-ideas/long-ideas/20/04/15784941/benzingas-bulls-and-bears-of-the-week-apple-disney-intel-and-more,Nelson Hem,,,,0,0,cd0eb59e-8ad8-406c-9904-b448833566a0
2020-04-10T08:00:00.000+08:00,Lilly Begins Clinical Testing of Therapies for COVID-–9,LLY,http://www.gurufocus.com/news/1102076/lilly-begins-clinical-testing-of-therapies-for-covid19,GuruFocus,,,,0,0,e12f28b3-5d40-448a-9e23-038312c16d18
2020-04-10T08:00:00.000+08:00,"Perkins Coie Trust Co Buys First Financial Corp, Truist Financial Corp, Vanguard Mid-Cap, Sells ...",LLY,http://www.gurufocus.com/news/1101996/perkins-coie-trust-co-buys-first-financial-corp-truist-financial-corp-vanguard-midcap-sells-truist-financial-corp-ishares-gold-trust-spdr-midcap-trust-series-i,GuruFocus,,,,0,0,c3cec752-0160-46c1-a360-0f68974c411a
2020-04-10T08:00:00.000+08:00,Lilly Begins Clinical Testing of Therapies for COVID-–9,LLY,http://www.gurufocus.com/news/1102076/lilly-begins-clinical-testing-of-therapies-for-covid19,GuruFocus,,,,0,0,9d471d57-e8eb-4821-86b0-e0148b0c715c
2020-04-10T08:00:00.000+08:00,"Perkins Coie Trust Co Buys First Financial Corp, Truist Financial Corp, Vanguard Mid-Cap, Sells ...",LLY,http://www.gurufocus.com/news/1101996/perkins-coie-trust-co-buys-first-financial-corp-truist-financial-corp-vanguard-midcap-sells-truist-financial-corp-ishares-gold-trust-spdr-midcap-trust-series-i,GuruFocus,,,,0,0,b4df5eab-731b-4cb6-a5b9-63cef54dd101
2020-04-09T08:00:00.000+08:00,"Morgan Stanley Downgrades Lilly On Valuation, Says Growth, Pipeline Potential Balanced By Stock Premium",LLY,https://www.benzinga.com/analyst-ratings/analyst-color/20/04/15775641/bofa-downgrades-lilly-on-valuation-says-growth-pipeline-potential-balanced-by-stock,Shanthi Rexaline,,,,0,0,c0fdb7ea-c801-4f27-947c-3240a1ce4957
2020-04-09T08:00:00.000+08:00,"Benzinga's Top Upgrades, Downgrades For April 9, 2020",LLY,https://www.benzinga.com/analyst-ratings/upgrades/20/04/15775842/benzingas-top-upgrades-downgrades-for-april-9-2020,Lisa Levin,,,,0,0,dbffe749-5f31-4d91-bfe1-6edc2663849e
2020-04-09T08:00:00.000+08:00,Eli Lilly And Co shares are trading lower after Morgan Stanley downgraded the stock from Overweight to Equal-Weight.,LLY,https://www.benzinga.com/wiim/20/04/15774537/eli-lilly-and-co-shares-are-trading-lower-after-morgan-stanley-downgraded-the-stock-from-overweight,Benzinga Newsdesk,,,,0,0,02c9e6c5-99e3-428d-ba7b-a9fa2e5a83ef
2020-04-09T08:00:00.000+08:00,Morgan Stanley Downgrades Eli Lilly to Equal-Weight,LLY,https://www.benzinga.com/news/20/04/15773342/morgan-stanley-downgrades-eli-lilly-to-equal-weight,Vick Meyer,,,,0,0,d5623011-a4ae-4482-878c-5f85410a1123
2020-04-09T08:00:00.000+08:00,"Nadler Financial Group, Inc. Buys PIMCO Corporate & Income Opportunity Fds, Eli Lilly and ...",LLY,http://www.gurufocus.com/news/1100943/nadler-financial-group-inc-buys-pimco-corporate--income-opportunity-fds-eli-lilly-and-co-netflix-inc-sells-copart-inc-philip-morris-international-inc-ishares-msci-india,GuruFocus,,,,0,0,d0b47636-4970-428f-9a49-221d0c024dc2
2020-04-09T08:00:00.000+08:00,Highly Rated Eli Lilly Near Buy Zone Ahead Of Earnings,LLY,http://www.investors.com/ibd-data-stories/highly-rated-eli-lilly-near-buy-zone-ahead-of-earnings/?src=A00237A&ven=BenzingaCP&src=AURLAAM,Investor's Business Daily,,,,0,0,91d5f000-723c-42d6-b2e2-cb80dbb8d03d
